par_id,keyword,country,text,label
402,women,lk,"A senior health worker quoted clearly defined duties of a nurse and a midwife , pointing out that it should effectively be a pointer to halt the collision course that these two groups seem to be bent on . A nurse , he said , is someone whose job it is to care take of the sick or injured , usually in a hospital , while a midwife is a person who is trained to help women to give birth to babies .",0
3309,disabled,in,"""The World Health Organisation will classify you as """" disabled """" if you fail to find """" a suitable sexual partner """" , according to reports . Before you decide to feel enraged , read the full story and see for yourself if it is all for a cause good . <h> Main News""",0
8896,women,ca,"""Some of this may be terribly unfair to Brown . But that does not mean the Progressive Conservative should offer him his job back . Fair or unfair , predictions of """" stories questioning my integrity , character and my leadership """" are not what you want in a prominent candidate for MPP or for leader . Nor is an ongoing legal battle with a major news network over exactly what happened between him and some young very and drunk women on an evening 10 years ago .""",0
4277,migrant,gh,"There have been concerns for Ghanaians living in South Africa in the wake of renewed attacks on foreigners by locals to return home . Locals say African immigrants taken have over their jobs , leaving them battling with unemployment and hardship .",0
5072,vulnerable,pk,"""He said that he also stopped in Maiduguri , Nigeria , where he met with people who were torched out of their homes 11 months ago . """" These are the stories we carry with us , """" he underlined . """" The World Humanitarian Summit , is a once in a generation opportunity to set in motion an ambitious and far reaching agenda to change the way that we alleviate and , most importantly that we prevent , the suffering of the world 's most vulnerable people . """"""",1
7055,women,jm,Let me draw your attention to that Tanzanian woman who made her earnings by pretending to be a man . This 31-year-old woman disguised herself as a man so she could able be to work in a mine . Do we understand the level of stereotyping that our women have to go through because they are prohibited from performing certain duties ?,0
8497,immigrant,bd,""""""" As a woman , I want to stand up for my reproductive rights . As a Hispanic , I want to be seen as a member of this community . As a first-generation American , I want to show that anyone deserves the opportunity to come here As ... a human being , I want to stand up against Trump and other Republicans whose hateful speech towards women , immigrants , lgbt people , and all others is poisoning this nation , """" one of the participants wrote on a blog on Tunicks website featuring about the project .""",1
61,poor-families,gh,Mwesigwa said ' Youth have to learn lessons from good example of Heroes who contributed in the liberation struggle . ' The Community Service was conducted at Cell level in all Districts of Rwanda last Saturday morning with thousands of youth participants to clean schools and make renovation of houses for poor . families,1
3281,hopeless,gb,""""""" At that point the man questioning me took off his mask . Now , I began to frightened feel : if he was willing to show his face to me , I thought for the first time that I was n't going to get out alive . There was a tremendous feeling of hopelessness , but I knew I must fight against it . """" <h> In pictures : Syria conflict <h> In pictures : Syria conflict <h> 1/32 Syria crisis""",0
7987,immigrant,hk,"Hong Kong has seen a surge in arrivals of teenagers from the under mainland the so-called one-way permit scheme for immigrants , official data suggests . Last year , 10,538 people aged between 10 and 19 entered ...",0
9066,immigrant,ke,"""What does this mean to immigrants then ? Not only would a new immigration law be enacted but """" illegals """" would possibly face greater hostility . All needs one to do is go to the Internet for videos of angry white people who no longer care about being politically correct .""",0
4178,refugee,bd,Md Shahriar Alam spoke to the media about the government position after accompanying a European Union delegation during their visit to a refugee camp Cox in 's Bazar on Monday .,0
