par_id,art_id,keyword,country_code,text,label
3669,@@743260,hopeless,gb,"[""She says she had always wanted to work with Molina and was delighted when he enounce yes to the script instantly. They make a good pair: his air of quiet resignation as the lovably hopeless Roger the perfect antidote to French ' s barely contained frustrated get up and go as Val.""]",0
7354,@@7924084,in-need,sg,"['A refrigeration truck will help The Food Bank store these perishable goods and also bequeath help with the distribution of these fresh items to homes in need. This be especially crucial since many underprivileged people eat instant noodles three times a twenty four hour period, according to Missy Ng. Fresh food will help them eat better and prevent diseases such as diabetes and heart disease. <h> deuce. Donate']",0
2177,@@17361342,homeless,hk,"[""In Hong Kong, homeless shelters are operated by various NGOs and charities. Some, like Christian Concern for the Homeless in Sham Shui Po, receive funding from the Social Welfare Department. Others, like the Street Sleeping car ' Shelter Lodge in the same district, are responsible for their own finances.""]",0
1951,@@15677351,refugee,my,"['Many of them sought refuge in Malaysia only to be treated as outcasts to be whipped, incarcerated, deported, traffic or misuse. Why was no consideration given to allowing the thousands of these refugees to work as there is now for the Rohingya? Did the fact that they were non - Moslem disqualify them from compassionate treatment?']",4
4383,@@20986773,homeless,hk,['Nanogram said he was worry the fire yesterday may lead to further closures and drive the homeless yet further aside.'],0
4892,@@24840887,migrant,za,"['The home affair department must explain why thousands of ordinary migrants wait for up to 15 years and remain paralysed with nothing but a musical composition of paper that almost "" criminalises "" them, making it difficult to open bank accounts or approach schools.']",0
3476,@@17292792,hopeless,nz,"[""The narrator of my story is a poet of Dalmatian origin whose particular obsession is with the yoke who are his friends. Thinking about it now I realise that the inspiration (if I can use such a show - offy word) for this character was Turgenev in Robert Dessaix ' reciprocal ohm wonderful tale Twilight of Love: Travels with Turgenev. The Turgenev of Dessaix ' s story is a man hopelessly in love with the married diva, Pauline Viardot. He follows her around European union, attending all her concerts, forever devoted, forever shut out from the intimacy he craves but also knows - - he is an artist too - - would probably destroy him.""]",0
8365,@@342921,in-need,us,"[""Even if you are not in need of some relief from the aforementioned health concerns, what is true, is that anyone can reap rewards from consuming more foods high in antioxidants! These are the soldiers that help wipe out free radicals in our bodies, the same enemies that can cause firing, lead to disease, and sometimes the eventual development of cancer. Whether you pour a glass to sip on slowly, drizzle a bit over a sweet dessert, surgery add a shot to your smoothie or salad dressing, I ' d say it ca n ' t harm any of usa to start cheerfully imbibing in a little blackened cherry concentrate!""]",0
3721,@@142837,in-need,ph,"[""Children ' s Hour, a programme of Child Foundation Inc. , requires volunteers to donate at least an time of day of their fourth dimension and worth to kids in need.""]",4
2686,@@2627054,refugee,hk,['Can you evidence me a mo astir the struggle of Hong Kong refugees and the Refugee Union?'],0
3876,@@15196306,women,za,"[""Millions of women and girls in explicate countries risk unintended pregnancies and unsafe abortions, campaigners say, as a global initiative to pass on the world ' s poorest women with contraceptive method is on track to miss its target.""]",0
5178,@@14173674,refugee,sg,"['But on Oct 20, a Norse oil tanker by the name of Berge Tasta did just that. It passed by the rickety boat before turning back and welcoming them on board, eventually taking them to Singapore in late October 1980 where most of them were given shelter at the Hawkins Road Refugee Camp in Sembawang. The camp, which was run by the United Nations High Commissioner for Refugees (UNHCR) from 1978 and 1996, was the first and only refugee camp here.']",1
4296,@@8501071,women,tz,"['DESPITE the high spirit level of abuse that prevails in domestic service in Tanzanian urban centres, the occupation remains one of the to the highest degree common jobs for youthful charwoman. Existing research suggests that across the globe more young women are employed in domestic service.']",0
8313,@@22779735,disabled,my,"['The cost of harbour home operating theater other home - based care tends not to be covered by Medicare, the US government insurance program for the older and handicapped, and can be highly expensive out of pocket.']",0
6098,@@22029730,immigrant,bd,"['According to Brambila, attendees will be provided with information to dear equip them to support the immigrant community. The inspiration for hosting the event came from biotic community members wanting to civilise themselves on the needs and rights of the immigrant community.']",0
5148,@@9754848,disabled,us,"['They make fun of disabled veterans and anyone else who they experience can not fight back. Just I john, and will. That is why they are too SCARED to tell us who they in truth are. They are too SCARED to expose themselves to the outcome of their words.']",0
3132,@@16995996,immigrant,lk,"['The wild card in the election is the Alternative for Federal republic of germany Party, the right hand - fender, anti - immigrant, anti - Islam, Eurosceptic political party.']",0
3270,@@20070550,women,my,"[""Billboards featuring athletes ' pictures can be seen along the road nearby KL Mutant City in Bukit Jalil ahead of KL 2017 Sea Games in Selangor Aug 7, 2017. - - Picture by Miera ZulyanaSHAH ALAM, Aug 18 - - Police today confirmed the arrest of a man who served as the Myanmar SEA Games women ' s football team bus driver, after he be suspected to have steal a watch from one of the Malaysian national football squad officials.""]",0
720,@@16239931,vulnerable,za,"['Jerschow, world health organization was n \' t involved in the study, recommend the researchers \' effort. "" They reach out to the patients who are least reachable, who do n \' t add up to the clinic, who have the fewest resources, and are the most vulnerable, "" she say.']",0
