par_id,art_id,keyword,country_code,text,label
147,@@24550411,hopeless,ke,"['"" Yes, every village its version of a hopeless drunk, with countless tales of how has its. This, however, is not the story of every Kenyan who alcohol, "" a tipsy, as he bangs the table emphasis.']",0
148,@@24847334,homeless,au,"['It that St caters three entities - - tourists, / displaced, the which receives our rates. The people that St Kilda is is us - - its residents.']",0
149,@@1387882,disabled,us,"['Krueger recently harnessed that creativity to self - a featuring, artwork, photography and short stories of 16 or disabled artists from around world. hopes the book, which some of own work as well, will show how talented disabled people be.']",2
150,@@22143598,vulnerable,ng,"['While recognising that all are affected by the of climate change under "" One Planet "" more vulnerable, the summit for tangible reduce greenhouse emissions.']",0
151,@@19974860,poor-families,in,"[': 41am - Parents of children died get, free to families across UP: Ram Gopal Yadav']",3
152,@@18323373,hopeless,jm,"[""Desperation fear of dismal future filled with difficulty and suffering amplify their aggression and. It comes down to them against the rest of ' society ' that they perceive as a collection of faceless, , heartless, careless who continually, marginalise and despise them them to a life of hopelessness.""]",3
153,@@23735397,in-need,gb,"[""We all got to see God of War last week, and previews have been popping up across all of the major. I found myself mostly thinking about how God of War has changed over the past decade, and how badly it in need of a fresh perspective. At a minimum, the should provide. As old - school of God of War, I ' m willing to put aside my cynicism about its to Sony ' s current triple - darlings and give it fair shake.""]",0
154,@@20663936,disabled,ng,"[""When some people feel problem for others by breaking into their homes to steal is n ' t too good, just result to begging. You see people without deformities begging, when some people who are disabled work to feed their mouth. You then ask, what type of country is Nigeria? Even a man who is not would chorus the that two do n ' t make a right. The country is n ' t working out; and people want survive anyhow too. They have to they say.""]",4
155,@@4755947,homeless,us,"['O \' Gara, supervisor at the center, said residents are down, but not. "" We tell are never homeless when they are here, have. ""']",3
156,@@30100020,homeless,gh,"['Daheley also keen figures like Fiona Stewart who, at the age, was a single in homeless shelters - but the Green Festival.']",0
157,@@21712008,poor-families,ca,"['We are alarmed to learn of your recently circulated proposals that would the Lifeline program and leave many of the most vulnerable people the country access to affordable communications. As you are well aware, the Lifeline program provides a modest monthly subsidy of $ 9. 25 to low - income Americans to phone and internet. As broadband prices continue soar, and continues to suffer, adoption gaps remain. The Lifeline program has proven critical poor families and people of color who are caught on the wrong side the digital.']",4
158,@@3585170,immigrant,gb,"['The immigrants enshrined freedom religion the constitution spent much of its despising, marginalising Catholics.']",0
159,@@24825067,migrant,my,"['Chancellor Angela Merkel, who faced strong criticism from Germans opening the to more than million over the last few years, wants an inclusive, multi - ethnic Germany. She long stressed is part of and has for tolerance.']",0
160,@@4612693,women,my,"[', in, the films that portray as desirable remain sparse, with Meryl Streep one of the precious few still allowed to play a. Meanwhile, when not excluded, one the notable ways that older actresses make it onto the screen is by a character with dementia: Judi Dench in Iris (2001 ), Julie Christie Away From Her (2006 ), Streep in The Iron Lady (2011) and Emmanuelle Riva in (2012 ).']",0
161,@@20414278,hopeless,pk,"['Cited the history of "", hopelessness extreme poverty "" against and possible ethnic cleansing.']",1
162,@@19284346,refugee,ng,['It hosts refugees other in Africa while continuing to its borders open to fleeing or.'],1
163,@@1955418,women,ke,"['"" These \' \' swoops, though in furthering the of police in, and prosecuting crime and other related vices, have resulted in arrests and detention innocent, women, and ordinary going about their chores, "" it further says.']",0
164,@@19991019,in-need,ca,"['"" We looked at the four ago and it was in excess of $, 000 repairs, "" said McIssac. "" Financially, municipality could n \' t do it. ""']",0
165,@@4631773,poor-families,pk,"['Though many tribes now feel a need to their girls; , due to social pressures and the lack of funds they not been able to fulfill their dreams so far. Those who do bypass societal stigmas and financial downfalls are with the eventual problem of the non - existence of an educational institution for their higher studies. Though some have the option to shift to other cities, but for these tradition people it is easier said than. Despite that a few of the NGOs have private schools, but either the folks around those parts do not NGOs, or fee is too high for them which poor families simply can not afford.']",0
166,@@10032470,refugee,gh,['Two inmates of the Guantanamo detention Camp - sentenced by Arusha Tribunal will given refugee status and monitored by National Security for years.'],0
167,@@2352555,disabled,ca,"['Brampton - In move to mitigate some of the costs associated with debris from the December storm, of on March approved a 2013 Ice Storm Removal Program for low income seniors and disabled residents. Under the program, which is pending final by Council March 26, residents who meet the eligibility criteria can receive a of up to $ 200 towards ice storm debris clearance.']",0
168,@@16736225,refugee,ie,"['Detainees and an official interview dates were pulled this morning, hours after President Donald Trump signed an executive order the US refugee programme for stopped visits by travellers seven - majority countries.']",0
169,@@17665787,disabled,ph,"['On, said towns in Negros are already starting put up classroom that will cater to the disabled, while the West Elementary School and the Dumaguete City High special for the PWDs as well.']",0
