par_id,text,label
6715,"For the study, researchers recruited 80 university students (34 men and 46 women) between 18 and 40 years old. The first group was from Red Bull 7 ; a second group was given lower amounts of caffeine added to Squirt, a decaffeinated soda that looks like and tastes like Red Bull ; a third group was from a placebo - Squirt simple without additional caffeine.",0
7274,,0
9768,HC takes note of the Hindu Report on Migrants,0
5460,The HACC House Deb Graham coordinator is excited that children are volunteering with this day center that serves many elderly and disabled residents of the city with its various programs.,0
3396,"First, Mohamed Khaled said that the state government has donated RM 16 million for JCorp education sponsorship to help students from poor families. However, students are required to opt for one of the following faculties - economy, engineering, law and accounting.",0
508,"The bill passed by the Senate in June would give citizens away for many more immigrants, a start-up visa for foreign entrepreneurs, and new visa programmes for low-skilled workers and the agricultural sector.",0
10142,The story of raping a refugee girl Rohingya by a policeman a few weeks ago would have come to light unless a group supposedly led by some Monas Baracked in the safe house UNHCR for Rohingya refugees in Mount Lavinia 26 September. Media seems to have thought it was fit to repress history.,0
4278,"Over the past year, they have helped to provide various types of support to many people and families in struggle, likening those who want to give help to those who need it, painting and decorating family homes in poor conditions, organizing days out for deprived children and assisting the homeless.",1
8522,"Now, under promoter Ricky Hatton, he is on the other side of the world, preparing for a fight in which he is very second favorite, but not without hope.",0
2717,"He said that some areas in Knapdale and Mt Edgecombe need urgent attention, because people could not drive to and from these areas.",0
1264,"The influx of migrants boosted the FPO and similar anti-immigration parties in Europe, including the Alternative for Germany party, which operated sediments in parliament last month.",0
6837,"Sheena Jonker, Chief Mediator of Access to Justice, a non-profit organization that provided refugees with legal and other support, said an agreement was reached with most of the group, but a little irrationally believed that they should be relocated to a third-party country.",0
2780,,0
7407,"""Haiti has travelled a long way to achieve the relative political and security stability that he is now enjoying, but persistent economic uncertainties, which can cause social exclusion, especially of young people and the most vulnerable, can undermine this progress,"" said Mr Lacroix.",0
2871,"Ms. Archibald ""had room in her heart for everyone and strongly believed that every person was to be valued and respected,"" the family said, noting she worked in a homeless shelter before moving abroad. ""She would not have intended the insensitive cruelty that caused her death.""",1
9571,"Immigrants in a detention centre in Zawiyah, 45 km west of the Libyan capital Tripoli. AFP/Getty Images",0
817,"The ability of the city to ensure that the thefts are properly filled is irreparably inadequate, which gives utility contractors and even its crews a free pass to ignore them.",0
5251,"Xi made observations during a tour of the city of Zhangjiakou in northern Hebei province of China, where he inspected an impoverished village, visiting and chatting with poor families, discussing how they could escape poverty.",1
8774,"While the minister visited the terminal of Julius Nyerere International Airport in Dar es Salaam yesterday to speak with officials there, he received complaints that some of the staff members are illegal immigrants, to whom he promised to make a quick check to verify the complaints.",0
